NEIGHBOURHOOD_158,STREET1,STREET2,ROAD_CLASS,INITDIR,DISTRICT,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,INVTYPE,MANOEUVER,PEDTYPE,PEDACT,CYCLISTYPE,DIVISION,IMPACTYPE,DRIVACT,DRIVCOND,PEDCOND,TIME,DATE,INVAGE,LATITUDE,LONGITUDE,PEDESTRIAN,SPEEDING,ACCLASS
0.6451612903225805,0.0,0.5,0.5014783180068763,0.5258621609750289,0.4215671114162156,0.5101325051968932,0.5354794073361973,0.45361900250004306,0.46232569073255986,0.47379022552027683,0.46383305732244745,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.4472769041285695,0.284508218424751,0.4834881134731217,0.4197466005539468,0.4944979365428842,0.7206443408223824,0.33972602739726027,0.4,43.690045,-79.29319,0.0,0.0,0
0.47142574649001384,0.5,0.5,0.5,0.4897540924669681,0.5296421749597731,0.5031372549989852,0.462307130524028,0.5036664856592241,0.4738074651028396,0.5017569546183621,0.4651594843907031,0.4106143236379164,0.4741478714179341,0.47395077547180875,0.508956669783461,0.5627095473848862,0.5810338090734484,0.49030611872323193,0.4279649480492405,0.489944902460407,0.35142009325985585,0.7589041095890411,0.35000000000000003,43.720845,-79.42249,1.0,0.0,0
0.5931018103129783,0.688195991091314,0.0,0.5036172312362516,0.48620688849605626,0.5215664474623101,0.49842395585840527,0.5367613768735195,0.5005403944881468,0.4617532342143853,0.49868266978654874,0.47983862108185255,0.5278959016601178,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.5434039213213147,0.3278808757450278,0.5118203340957024,0.5386008163443671,0.49506984374702795,0.6121237812632472,0.2410958904109589,1.0,43.734845,-79.44599,0.0,0.0,0
0.7275528785544193,0.0,0.5,0.5,0.4911674325956207,0.4954728366479995,0.5031372549989852,0.5411024185021203,0.5036664856592241,0.5605904930987122,0.5017569546183621,0.4976038337776235,0.5384817948587919,0.4741478714179341,0.47395077547180875,0.508956669783461,0.44127243094812385,0.5784707617941555,0.5208333502822569,0.5419187000686645,0.489944902460407,0.00847816871555744,0.7013698630136986,0.2,43.600845,-79.50469,0.0,0.0,0
0.27797777662314527,0.22463248476156328,0.5468887226360472,0.5036172312362516,0.48620688849605626,0.4153050242258281,0.4760273681954545,0.4747386384694889,0.5005403944881468,0.4617532342143853,0.48444127990367863,0.6935064060852201,0.5278959016601178,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.46544647819724155,0.3032603111740617,0.5118203340957024,0.5386008163443671,0.49506984374702795,0.5574395930479017,0.21643835616438356,1.0,43.647116,-79.403972,0.0,0.0,0
0.0,0.4161073825503356,0.5,0.5,0.49733231701520236,0.5024850895243644,0.47974024244278995,0.5349766062518204,0.4705213085446836,0.4649422092784663,0.4852112493322382,0.4908116338246968,0.5375921202514229,0.4775457536295832,0.477057628812519,0.5077463088502006,0.3467840543576482,0.5874093192762733,0.5223214494963098,0.5443728720258463,0.49221311423779185,0.5972869860110216,0.4493150684931507,0.15000000000000002,43.693354,-79.483188,0.0,1.0,0
0.3881118881118881,0.5,0.0,0.49800730653215824,0.5054570268100945,0.5237307434587559,0.5044141254771919,0.46702973421811256,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.4659090070568098,0.40224622922642417,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.527907384890264,0.5799295427110454,0.38109155515327153,0.4273065085645332,0.4942260102363435,0.40016956337431114,0.027397260273972605,0.7000000000000001,43.793545,-79.33699,1.0,0.0,0
0.8870621872766262,1.0,0.0,0.4812498892147828,0.5237789896151817,0.5004940711467227,0.21623517825315824,0.5407114039094154,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.4659090070568098,0.40224622922642417,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.5241693559421494,0.30082787359421986,0.4232984795852462,0.4273065085645332,0.4942260102363435,0.6909707503179313,0.7095890410958904,0.15000000000000002,43.686526,-79.514964,0.0,0.0,0
0.3224952693747239,0.0,0.3917474106247912,0.49800730653215824,0.4921691449304346,0.41692981199998325,0.47228084198415765,0.46702973421811256,0.5024410089661542,0.5681320584131,0.5013219741507775,0.5068681354479769,0.5372704500282851,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.34786080943114994,0.30082787359421986,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.9855871131835523,0.7808219178082192,1.0,43.650445,-79.37849,0.0,0.0,0
0.5889542363536115,0.5,0.5362122312009077,0.4938931283759032,0.4921691449304346,0.5760489639658597,0.21623517825315824,0.5407114039094154,0.5024410089661542,0.5251226269357401,0.5013219741507775,0.49372056358941535,0.5372704500282851,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.5464046439779998,0.574877379695864,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.01271725307333616,0.6767123287671233,0.25,43.796034,-79.210155,0.0,0.0,0
0.42724369370493276,0.6180811808118081,0.550061804697157,0.49800730653215824,0.5054570268100945,0.41692981199998325,0.47228084198415765,0.46702973421811256,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.4659090070568098,0.40224622922642417,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.43770172652287515,0.30082787359421986,0.4232984795852462,0.4394382175173726,0.4942260102363435,0.473505722763883,0.6684931506849315,0.75,43.659159,-79.328403,0.0,0.0,0
0.30806142034548945,0.0,0.0,0.4938931283759032,0.5237789896151817,0.5004940711467227,0.47228084198415765,0.5407114039094154,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.24779832871713128,0.5040133780996143,0.47908250530000235,0.4786188849695907,0.26119402985074625,0.4667769180792629,0.30082787359421986,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.512929207291225,0.4821917808219178,0.8,43.654746,-79.565189,0.0,0.0,0
0.564553148759145,0.5,0.5,0.4938931283759032,0.48628256467339653,0.5237307434587559,0.5044141254771919,0.5407114039094154,0.5024410089661542,0.5681320584131,0.5013219741507775,0.4659090070568098,0.5040133780996143,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.5465129740188863,0.32643207569423316,0.13889699445579223,0.36735688185140075,0.4942260102363435,0.8647732089868588,0.263013698630137,0.75,43.785745,-79.40909,0.0,1.0,0
0.13498098859315588,0.42387299814180296,0.4411223551057958,0.5014744429924083,0.4683096793503115,0.5284599245668828,0.47974024244278995,0.4767241089089941,0.5016246953742658,0.4649422092784663,0.4852112493322382,0.49421964866155477,0.5033400134597461,0.4775457536295832,0.477057628812519,0.5077463088502006,0.5316747885511532,0.405467014920275,0.42795321152213633,0.4244172637514803,0.49221311423779185,0.3077575243747351,0.8191780821917808,0.30000000000000004,43.811145,-79.36079,0.0,0.0,0
0.4859153310184653,0.6254343293954134,0.5,0.5014783180068763,0.5041724621576785,0.4215671114162156,0.4723525901823584,0.47231730310892295,0.5025745257637655,0.5252708359910954,0.5013266509461513,0.2597564554220346,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.34010152284263956,0.41877073496668665,0.3067994209120756,0.5208920359200939,0.5439055087470107,0.4944979365428842,0.9444679949130987,0.9616438356164384,0.35000000000000003,43.645507,-79.369792,0.0,0.0,0
0.49038454429172423,0.0,0.5770877944325482,0.5,0.4897540924669681,0.4229581755633164,0.5031372549989852,0.5411024185021203,0.5036664856592241,0.5605904930987122,0.5017569546183621,0.4651594843907031,0.5450037193156458,0.4741478714179341,0.47395077547180875,0.508956669783461,0.42687934748758966,0.5810338090734484,0.49030611872323193,0.4279649480492405,0.489944902460407,0.77490462060195,0.6246575342465753,0.35000000000000003,43.655045,-79.36209,1.0,0.0,0
0.5,0.5,0.0,0.4938931283759032,0.4921691449304346,0.5237307434587559,0.5044141254771919,0.5407114039094154,0.39848836479959854,0.5251226269357401,0.4843744918864427,0.49372056358941535,0.5372704500282851,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.43770172652287515,0.5803296776782132,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.12929207291225095,0.11232876712328767,0.2,43.722645,-79.32679,0.0,1.0,0
0.38191881918819187,0.3688228033086931,0.0,0.5014783180068763,0.49610894910991077,0.5640448789361103,0.4723525901823584,0.4467065541550156,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.52580690091939,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.6023128007036107,0.4291933131823922,0.774230748730903,0.5439055087470107,0.4944979365428842,0.5108096651123357,0.9342465753424658,0.35000000000000003,43.691786,-79.285472,0.0,1.0,0
0.39638766519823787,0.5147062795408508,0.0,0.49800730653215824,0.4921691449304346,0.5004940711467227,0.4814284978053459,0.46702973421811256,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.49372056358941535,0.5372704500282851,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.5,0.4171035512618477,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.8117846545146249,0.34794520547945207,0.1,43.67171,-79.47108,0.0,1.0,0
0.3036352778236617,0.24803331790837577,0.19814682822523164,0.5014744429924083,0.5257937418327315,0.41850222951282223,0.47974024244278995,0.4767241089089941,0.5016246953742658,0.4649422092784663,0.4998538866160104,0.46257950646491336,0.5033400134597461,0.4775457536295832,0.477057628812519,0.5077463088502006,0.3403980860162724,0.583944753424852,0.4928205112991701,0.4244172637514803,0.49221311423779185,0.4874947011445528,0.33972602739726027,0.25,43.651245,-79.38499,1.0,0.0,0
0.5222232425731209,0.6409963809461706,0.5,0.4853845961131263,0.49610894910991077,0.5640448789361103,0.5101325051968932,0.5354794073361973,0.5025745257637655,0.5684945079340478,0.5013266509461513,0.46383305732244745,0.6113306982872201,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.6023128007036107,0.5732279405296647,0.5932669452892373,0.4197466005539468,0.4944979365428842,0.8266214497668504,0.8273972602739726,0.5,43.727445,-79.25509,1.0,0.0,0
0.14899713467048709,0.5,0.5,0.49800730653215824,0.48628256467339653,0.41692981199998325,0.47228084198415765,0.46702973421811256,0.5024410089661542,0.5681320584131,0.5013219741507775,0.5844582809946037,0.5372704500282851,0.5443576997401212,0.5459224013856817,0.5082264704156731,0.34786080943114994,0.5799295427110454,0.5200471850270746,0.5452171905539622,0.5,0.9478592623993217,0.5972602739726027,0.15000000000000002,43.642665,-79.393886,1.0,0.0,0
0.4749965369164704,0.0,0.0,0.5036172312362516,0.48620688849605626,0.49797365751433764,0.48382347931701924,0.4747386384694889,0.5005403944881468,0.5338772345148499,0.49868266978654874,0.49066873520977417,0.5278959016601178,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.5523094647198836,0.43856336577605043,0.5118203340957024,0.5386008163443671,0.49506984374702795,0.02161933022467147,0.6246575342465753,0.15000000000000002,43.746237,-79.568614,0.0,0.0,0
0.21783717441701897,0.0,0.0,0.4853845961131263,0.49610894910991077,0.4215671114162156,0.4723525901823584,0.47231730310892295,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.52580690091939,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.3574219919229241,0.33690232658852487,0.4834881134731217,0.4197466005539468,0.4944979365428842,0.26706231454005935,0.5397260273972603,0.25,43.640345,-79.38899,0.0,0.0,0
0.3519652161060268,0.5285742535099862,0.5,0.5014744429924083,0.49733231701520236,0.41850222951282223,0.47974024244278995,0.5349766062518204,0.5016246953742658,0.4649422092784663,0.4998538866160104,0.596573839410558,0.5375921202514229,0.6784008725208865,0.477057628812519,0.5077463088502006,0.506578952408214,0.583944753424852,0.5223214494963098,0.5443728720258463,0.49221311423779185,0.3963543874523103,0.852054794520548,0.2,43.676688,-79.397388,1.0,0.0,0
0.5250034630835296,0.6950114053357135,0.5,0.5036172312362516,0.48620688849605626,0.5831119753470817,0.4760273681954545,0.4747386384694889,0.470095436640229,0.4617532342143853,0.48444127990367863,0.5844923312351715,0.5278959016601178,0.6520809898762655,0.6535771774858983,0.5085956422618859,0.5367820688878767,0.5783111401065085,0.5118203340957024,0.5386008163443671,0.49506984374702795,0.52988554472234,0.7561643835616438,0.1,43.792145,-79.31389,1.0,0.0,0
0.561244019138756,0.8557056625467089,0.5,0.49920886075634974,0.5406670263142845,0.5733533720033002,0.47107654156990064,0.462307130524028,0.5036664856592241,0.508125002688603,0.5017569546183621,0.4651594843907031,0.5009933774860438,0.4741478714179341,0.47395077547180875,0.508956669783461,0.534013963997203,0.43771289537712893,0.43420035576845784,0.6712433490306404,0.489944902460407,0.05807545570156846,0.0,0.15000000000000002,43.795016,-79.216319,0.0,1.0,0
0.5535950595500663,0.5,0.520833434363714,0.5014744429924083,0.49733231701520236,0.5024850895243644,0.5125404594671354,0.5349766062518204,0.42291220556745185,0.4649422092784663,0.4998538866160104,0.4972602737459967,0.5375921202514229,0.4775457536295832,0.477057628812519,0.5077463088502006,0.5622446994748103,0.5874093192762733,0.5223214494963098,0.5443728720258463,0.49221311423779185,0.5659177617634591,0.947945205479452,1.0,43.773845,-79.52919,0.0,0.0,0
0.5,0.0,0.0,0.5014744429924083,0.5257937418327315,0.5694204542550563,0.47974024244278995,0.4767241089089941,0.5016246953742658,0.4649422092784663,0.4998538866160104,0.46257950646491336,0.328513840321976,0.4775457536295832,0.477057628812519,0.5077463088502006,0.5907973933990767,0.33585824250741425,0.4928205112991701,0.4244172637514803,0.49221311423779185,0.47308181432810514,0.6109589041095891,0.55,43.735545,-79.25319,0.0,0.0,0
0.0,0.0,0.0,0.5273228551179294,0.4921691449304346,0.41692981199998325,0.47228084198415765,0.4446231802461192,0.5024410089661542,0.4663399434696282,0.5013219741507775,0.5068681354479769,0.5372704500282851,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.4323719376322416,0.606490055560029,0.5200471850270746,0.5452171905539622,0.4942260102363435,0.4052564646036456,0.3643835616438356,1.0,43.645945,-79.40629,0.0,0.0,0
0.5222232425731209,0.0,0.0,0.5014783180068763,0.500763941941777,0.5640448789361103,0.4723525901823584,0.47231730310892295,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.5183706467703908,0.5384013723888097,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.6023128007036107,0.33690232658852487,0.5208920359200939,0.5439055087470107,0.4944979365428842,0.47308181432810514,0.6109589041095891,0.7000000000000001,43.735545,-79.25319,0.0,0.0,0
0.10707269155206288,0.4087591240875913,0.0,0.5014783180068763,0.47168495710503766,0.4215671114162156,0.6037380273467813,0.5354794073361973,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.52580690091939,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.4472769041285695,0.4291933131823922,0.4834881134731217,0.4197466005539468,0.4944979365428842,0.6841882153454854,0.6109589041095891,0.30000000000000004,43.675315,-79.30849,0.0,0.0,0
0.5272114401408315,0.0,0.449938195302843,0.5014783180068763,0.500763941941777,0.5074552700405431,0.4723525901823584,0.47231730310892295,0.5025745257637655,0.5684945079340478,0.5013266509461513,0.5183706467703908,0.5384013723888097,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.5338466340077984,0.33690232658852487,0.5208920359200939,0.5439055087470107,0.4944979365428842,0.06740144128868164,0.25205479452054796,0.15000000000000002,43.744245,-79.60749,0.0,1.0,0
0.38191881918819187,0.5,0.5,0.49920886075634974,0.48024518948021017,0.4229581755633164,0.5949689721781333,0.462307130524028,0.5036664856592241,0.4738074651028396,0.5017569546183621,0.4651594843907031,0.5450037193156458,0.4741478714179341,0.47395077547180875,0.508956669783461,0.4182030792087536,0.4084575496036157,0.3654630745706949,0.4279649480492405,0.489944902460407,0.7333615938957185,0.3643835616438356,0.4,43.670912,-79.328014,0.0,0.0,0
0.6370300286951243,0.2447129909365559,0.7127380170715694,0.5,0.48024518948021017,0.4229581755633164,0.47107654156990064,0.462307130524028,0.4473080991335513,0.5166673272820961,0.4754212646625879,0.6050117739789915,0.5384817948587919,0.3950721444053741,0.46999956451683145,0.508956669783461,0.42548365557585666,0.5810338090734484,0.5208333502822569,0.5419187000686645,0.510714297484148,0.2607036880033913,0.14794520547945206,0.55,43.637103,-79.435993,1.0,0.0,0
0.3691420331651046,0.5,0.48591546129797686,0.4877300154567021,0.47168495710503766,0.5074552700405431,0.6037380273467813,0.5354794073361973,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.46383305732244745,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.5338466340077984,0.5895214424328442,0.5932669452892373,0.4197466005539468,0.4944979365428842,0.5235269181856719,0.2410958904109589,0.65,43.743289,-79.569011,0.0,0.0,0
0.4624944518419885,0.0,0.5,0.5014783180068763,0.5041724621576785,0.5074552700405431,0.4723525901823584,0.4467065541550156,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.46383305732244745,0.5076462777862736,0.48009805839348363,0.4791967535298213,0.5081153105956582,0.3446262533077614,0.4291933131823922,0.4834881134731217,0.4197466005539468,0.4944979365428842,0.36371343789741417,0.13698630136986303,0.30000000000000004,43.677245,-79.49609,0.0,0.0,0
0.4165222414789139,0.5,0.5,0.5580428226757396,0.5460086476469423,0.49797365751433764,0.6001520900287167,0.5367613768735195,0.5005403944881468,0.5338772345148499,0.49868266978654874,0.47331236205632926,0.5104780645760119,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.46955091779585045,0.5642613249301007,0.5,0.4821419822644652,0.49506984374702795,0.09622721492157695,0.4876712328767123,0.2,43.616686,-79.531215,0.0,0.0,0
0.6613545816733067,0.5,0.5304712293542246,0.5,0.4911674325956207,0.5296421749597731,0.2779310822156487,0.5411024185021203,0.5036664856592241,0.4738074651028396,0.5017569546183621,0.4976038337776235,0.5384817948587919,0.4741478714179341,0.47395077547180875,0.508956669783461,0.5627095473848862,0.33770491803278685,0.5208333502822569,0.5419187000686645,0.489944902460407,0.47138618058499365,0.6465753424657534,0.30000000000000004,43.785807,-79.417026,0.0,0.0,0
0.5288480734677581,0.5,0.6095495554180373,0.4760953981027778,0.5227273338694889,0.49797365751433764,0.6001520900287167,0.5367613768735195,0.5005403944881468,0.5338772345148499,0.0,0.47331236205632926,0.5278959016601178,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.46955091779585045,0.5783111401065085,0.4804608918856684,0.42542375458434295,0.49506984374702795,0.7325137770241628,0.9643835616438357,0.8,43.626677,-79.526668,1.0,0.0,0
0.4722205739828715,0.5,0.5,0.5014744429924083,0.5257937418327315,0.41850222951282223,0.5125404594671354,0.5349766062518204,0.5016246953742658,0.4649422092784663,0.4998538866160104,0.46257950646491336,0.5033400134597461,0.4775457536295832,0.477057628812519,0.5077463088502006,0.4191071681593119,0.583944753424852,0.4928205112991701,0.4244172637514803,0.49221311423779185,0.6464603645612548,0.3863013698630137,0.35000000000000003,43.655945,-79.35769,1.0,0.0,0
0.3565279770444763,0.2810317639107907,0.5,0.5,0.4897540924669681,0.4954728366479995,0.47107654156990064,0.0,0.5036664856592241,0.5605904930987122,0.5017569546183621,0.4651594843907031,0.5009933774860438,0.4741478714179341,0.47395077547180875,0.508956669783461,0.5195784042170906,0.4084575496036157,0.49030611872323193,0.4279649480492405,0.489944902460407,0.9143704959728699,0.5232876712328768,0.2,43.675645,-79.55769,0.0,0.0,0
0.3195215719777873,0.5,0.5,0.4687492984536388,0.502077562376688,0.41850222951282223,0.5125404594671354,0.5349766062518204,0.5016246953742658,0.4649422092784663,0.4998538866160104,0.46257950646491336,0.5033400134597461,0.4775457536295832,0.477057628812519,0.5077463088502006,0.5227275123010486,0.583944753424852,0.4928205112991701,0.4244172637514803,0.49221311423779185,0.6511233573548114,0.6493150684931507,0.25,43.671045,-79.45999,1.0,0.0,0
0.26119402985074625,0.0,0.5,0.5036172312362516,0.5227273338694889,0.5215664474623101,0.4760273681954545,0.4319580129027131,0.5005403944881468,0.4617532342143853,0.49868266978654874,0.47331236205632926,0.5618656355727405,0.47979941748098653,0.4793400185670542,0.5085956422618859,0.5434039213213147,0.5783111401065085,0.4369598631060096,0.4676370988343024,0.49506984374702795,0.35184400169563373,0.7397260273972603,1.0,43.752345,-79.43769,1.0,0.0,0
0.22573363431151242,0.4087591240875913,0.0,0.5,0.4911674325956207,0.4229581755633164,0.5031372549989852,0.5411024185021203,0.5036664856592241,0.4738074651028396,0.5017569546183621,0.48191208321927637,0.5384817948587919,0.4741478714179341,0.47395077547180875,0.508956669783461,0.42548365557585666,0.5869054521427158,0.5208333502822569,0.5419187000686645,0.489944902460407,0.7418397626112759,0.7506849315068493,1.0,43.645845,-79.39989,0.0,1.0,0
0.4811315488318866,0.38988901766878736,0.5,0.5,0.4911674325956207,0.5296421749597731,0.47107654156990064,0.5411024185021203,0.5036664856592241,0.4738074651028396,0.5017569546183621,0.4976038337776235,0.5384817948587919,0.4741478714179341,0.47395077547180875,0.508956669783461,0.544844681477556,0.4084575496036157,0.5208333502822569,0.5419187000686645,0.489944902460407,0.42390843577787196,0.28767123287671237,0.55,43.750014,-79.346835,0.0,0.0,0
0.425860934415442,0.6845018450184501,0.2340425531914894,0.5014783180068763,0.49610894910991077,0.4215671114162156,0.4723525901823584,0.47231730310892295,0.5025745257637655,0.46232569073255986,0.5013266509461513,0.5832341640882663,0.5384013723888097,0.38171144797142986,0.46999956451683145,0.5081153105956582,0.4472769041285695,0.5732279405296647,0.5208920359200939,0.5439055087470107,0.49630541821990015,0.6498516320474778,0.9397260273972603,0.2,43.693245,-79.35029,1.0,0.0,0
0.4558716265499635,0.6573426573426573,0.5,0.49800730653215824,0.5054570268100945,0.41692981199998325,0.47228084198415765,0.46702973421811256,0.5024410089661542,0.5251226269357401,0.5013219741507775,0.4659090070568098,0.40224622922642417,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.43770172652287515,0.5799295427110454,0.49189462803007317,0.5452171905539622,0.4942260102363435,0.09114031369224247,0.989041095890411,1.0,43.694651,-79.343074,1.0,0.0,0
0.579593392942797,0.0,0.5,0.49800730653215824,0.48628256467339653,0.5760489639658597,0.47228084198415765,0.46702973421811256,0.5024410089661542,0.5251226269357401,0.47261224381509387,0.4659090070568098,0.5040133780996143,0.47908250530000235,0.4786188849695907,0.5082264704156731,0.5464046439779998,0.5799295427110454,0.49189462803007317,0.4273065085645332,0.4942260102363435,0.8524798643493006,0.11232876712328767,0.65,43.785277,-79.278529,1.0,0.0,0
0.5,0.5,0.520833434363714,0.5014744429924083,0.49733231701520236,0.5694204542550563,0.47974024244278995,0.5349766062518204,0.5016246953742658,0.5697817166359082,0.4998538866160104,0.4972602737459967,0.5375921202514229,0.4775457536295832,0.477057628812519,0.5077463088502006,0.5281533550919446,0.583944753424852,0.5223214494963098,0.5443728720258463,0.49221311423779185,0.7643069097075031,0.8301369863013699,1.0,43.795645,-79.22979,1.0,0.0,0
